state,date,cases,deaths,newCases
Nevada,2020-04-19,3741,158,115
Nevada,2020-04-20,3830,163,89
Nevada,2020-04-21,3937,163,107
Nevada,2020-04-22,4081,187,144
Nevada,2020-04-23,4208,195,127
Nevada,2020-04-24,4398,203,190
Nevada,2020-04-25,4539,206,141
Nevada,2020-04-26,4638,206,99
Nevada,2020-04-27,4708,219,70
Nevada,2020-04-28,4812,225,104
Nevada,2020-04-29,4934,237,122
Nevada,2020-04-30,5053,243,119
Nevada,2020-05-01,5249,254,196
Nevada,2020-05-02,5390,257,141
Nevada,2020-05-03,5497,262,107
Nevada,2020-05-04,5654,266,157
Nevada,2020-05-05,5695,276,41
Nevada,2020-05-06,5774,286,79
Nevada,2020-05-07,5888,293,114
Nevada,2020-05-08,5972,301,84
Nevada,2020-05-09,6076,306,104
Nevada,2020-05-10,6150,306,74
Nevada,2020-05-11,6153,312,3
Nevada,2020-05-12,6311,321,158
Nevada,2020-05-13,6491,331,180
Nevada,2020-05-14,6615,339,124
Nevada,2020-05-15,6744,345,129
New Hampshire,2020-03-02,1,0,1
New Hampshire,2020-03-03,2,0,1
New Hampshire,2020-03-04,2,0,0
New Hampshire,2020-03-05,2,0,0
New Hampshire,2020-03-06,2,0,0
New Hampshire,2020-03-07,4,0,2
New Hampshire,2020-03-08,4,0,0
New Hampshire,2020-03-09,4,0,0
New Hampshire,2020-03-10,5,0,1
New Hampshire,2020-03-11,5,0,0
New Hampshire,2020-03-12,6,0,1
New Hampshire,2020-03-13,7,0,1
New Hampshire,2020-03-14,7,0,0
New Hampshire,2020-03-15,13,0,6
New Hampshire,2020-03-16,17,0,4
New Hampshire,2020-03-17,26,0,9
New Hampshire,2020-03-18,39,0,13
New Hampshire,2020-03-19,44,0,5
New Hampshire,2020-03-20,55,0,11
New Hampshire,2020-03-21,65,0,10
New Hampshire,2020-03-22,78,0,13
New Hampshire,2020-03-23,101,1,23
New Hampshire,2020-03-24,108,1,7
New Hampshire,2020-03-25,137,1,29
New Hampshire,2020-03-26,158,1,21
New Hampshire,2020-03-27,187,2,29
New Hampshire,2020-03-28,214,2,27
New Hampshire,2020-03-29,258,3,44
New Hampshire,2020-03-30,314,3,56
New Hampshire,2020-03-31,367,3,53
New Hampshire,2020-04-01,415,4,48
New Hampshire,2020-04-02,479,5,64
New Hampshire,2020-04-03,540,7,61
New Hampshire,2020-04-04,621,9,81
New Hampshire,2020-04-05,669,9,48
New Hampshire,2020-04-06,715,9,46
New Hampshire,2020-04-07,747,13,32
New Hampshire,2020-04-08,788,18,41
New Hampshire,2020-04-09,819,21,31
New Hampshire,2020-04-10,885,22,66
New Hampshire,2020-04-11,929,23,44
New Hampshire,2020-04-12,985,23,56
New Hampshire,2020-04-13,1020,23,35
New Hampshire,2020-04-14,1091,27,71
New Hampshire,2020-04-15,1139,32,48
New Hampshire,2020-04-16,1211,34,72
New Hampshire,2020-04-17,1287,37,76
New Hampshire,2020-04-18,1342,38,55
New Hampshire,2020-04-19,1392,41,50
New Hampshire,2020-04-20,1447,42,55
New Hampshire,2020-04-21,1491,42,44
New Hampshire,2020-04-22,1588,48,97
New Hampshire,2020-04-23,1670,51,82
New Hampshire,2020-04-24,1720,53,50
New Hampshire,2020-04-25,1793,60,73
New Hampshire,2020-04-26,1864,60,71
New Hampshire,2020-04-27,1938,60,74
New Hampshire,2020-04-28,2010,60,72
New Hampshire,2020-04-29,2054,66,44
New Hampshire,2020-04-30,2146,72,92
New Hampshire,2020-05-01,2310,81,164
New Hampshire,2020-05-02,2429,84,119
New Hampshire,2020-05-03,2518,86,89
New Hampshire,2020-05-04,2588,86,70
New Hampshire,2020-05-05,2636,92,48
New Hampshire,2020-05-06,2741,111,105
New Hampshire,2020-05-07,2843,114,102
New Hampshire,2020-05-08,2947,121,104
New Hampshire,2020-05-09,3011,131,64
New Hampshire,2020-05-10,3071,133,60
New Hampshire,2020-05-11,3160,133,89
New Hampshire,2020-05-12,3239,142,79
New Hampshire,2020-05-13,3299,150,60
New Hampshire,2020-05-14,3382,151,83
New Hampshire,2020-05-15,3464,159,82
New Jersey,2020-03-04,1,0,1
New Jersey,2020-03-05,2,0,1
New Jersey,2020-03-06,4,0,2
New Jersey,2020-03-07,4,0,0
New Jersey,2020-03-08,6,0,2
New Jersey,2020-03-09,11,0,5
New Jersey,2020-03-10,15,1,4
New Jersey,2020-03-11,23,1,8
New Jersey,2020-03-12,29,1,6
New Jersey,2020-03-13,50,1,21
New Jersey,2020-03-14,75,2,25
New Jersey,2020-03-15,98,2,23
New Jersey,2020-03-16,176,3,78
New Jersey,2020-03-17,268,3,92
New Jersey,2020-03-18,427,5,159
New Jersey,2020-03-19,735,9,308
New Jersey,2020-03-20,896,11,161
New Jersey,2020-03-21,1336,16,440
New Jersey,2020-03-22,1914,20,578
New Jersey,2020-03-23,2844,27,930
New Jersey,2020-03-24,3675,44,831
New Jersey,2020-03-25,4402,62,727
New Jersey,2020-03-26,6876,81,2474
New Jersey,2020-03-27,8825,108,1949
New Jersey,2020-03-28,11124,140,2299
New Jersey,2020-03-29,13386,161,2262
New Jersey,2020-03-30,16636,199,3250
New Jersey,2020-03-31,18696,267,2060
New Jersey,2020-04-01,22255,355,3559
New Jersey,2020-04-02,25590,539,3335
New Jersey,2020-04-03,29895,647,4305
New Jersey,2020-04-04,34124,847,4229
New Jersey,2020-04-05,37505,917,3381
New Jersey,2020-04-06,41090,1005,3585
New Jersey,2020-04-07,44416,1232,3326
New Jersey,2020-04-08,47437,1504,3021
New Jersey,2020-04-09,51027,1700,3590
New Jersey,2020-04-10,54588,1932,3561
New Jersey,2020-04-11,58151,2183,3563
New Jersey,2020-04-12,61850,2350,3699
New Jersey,2020-04-13,64584,2443,2734
New Jersey,2020-04-14,68824,2805,4240
New Jersey,2020-04-15,71030,3156,2206
New Jersey,2020-04-16,75317,3518,4287
New Jersey,2020-04-17,78467,3840,3150
New Jersey,2020-04-18,81420,4070,2953
New Jersey,2020-04-19,85301,4202,3881
New Jersey,2020-04-20,88806,4377,3505
New Jersey,2020-04-21,92387,4753,3581
New Jersey,2020-04-22,95865,5063,3478
New Jersey,2020-04-23,99989,5368,4124
New Jersey,2020-04-24,102196,5617,2207
New Jersey,2020-04-25,105523,5863,3327
New Jersey,2020-04-26,109038,5938,3515
New Jersey,2020-04-27,111188,6044,2150
New Jersey,2020-04-28,113856,6442,2668
New Jersey,2020-04-29,116264,6770,2408
New Jersey,2020-04-30,118652,7228,2388
New Jersey,2020-05-01,121190,7538,2538
New Jersey,2020-05-02,123717,7742,2527
New Jersey,2020-05-03,126744,7871,3027
New Jersey,2020-05-04,128269,7910,1525
New Jersey,2020-05-05,130593,8244,2324
New Jersey,2020-05-06,131890,8549,1297
New Jersey,2020-05-07,133635,8801,1745
New Jersey,2020-05-08,135454,8952,1819
New Jersey,2020-05-09,137085,9116,1631
New Jersey,2020-05-10,138532,9255,1447
New Jersey,2020-05-11,139945,9310,1413
New Jersey,2020-05-12,140743,9508,798
New Jersey,2020-05-13,141560,9702,817
New Jersey,2020-05-14,142704,9946,1144
New Jersey,2020-05-15,143905,10138,1201
New Mexico,2020-03-11,4,0,4
New Mexico,2020-03-12,6,0,2
New Mexico,2020-03-13,10,0,4
New Mexico,2020-03-14,13,0,3
New Mexico,2020-03-15,17,0,4
New Mexico,2020-03-16,21,0,4
New Mexico,2020-03-17,23,0,2
New Mexico,2020-03-18,28,0,5
New Mexico,2020-03-19,35,0,7
New Mexico,2020-03-20,43,0,8
New Mexico,2020-03-21,57,0,14
New Mexico,2020-03-22,65,0,8
New Mexico,2020-03-23,83,0,18
New Mexico,2020-03-24,100,0,17
New Mexico,2020-03-25,112,1,12
New Mexico,2020-03-26,136,1,24
New Mexico,2020-03-27,191,1,55
New Mexico,2020-03-28,208,2,17
New Mexico,2020-03-29,237,2,29
New Mexico,2020-03-30,281,4,44
New Mexico,2020-03-31,315,5,34
New Mexico,2020-04-01,363,6,48
New Mexico,2020-04-02,403,7,40
New Mexico,2020-04-03,495,10,92
New Mexico,2020-04-04,543,11,48
New Mexico,2020-04-05,624,12,81
New Mexico,2020-04-06,686,12,62
New Mexico,2020-04-07,794,13,108
New Mexico,2020-04-08,865,16,71
New Mexico,2020-04-09,989,17,124
New Mexico,2020-04-10,1090,19,101
New Mexico,2020-04-11,1174,20,84
New Mexico,2020-04-12,1245,26,71
New Mexico,2020-04-13,1345,31,100
New Mexico,2020-04-14,1407,36,62
New Mexico,2020-04-15,1484,36,77
New Mexico,2020-04-16,1597,44,113
New Mexico,2020-04-17,1711,51,114
New Mexico,2020-04-18,1798,53,87
New Mexico,2020-04-19,1845,55,47
New Mexico,2020-04-20,1971,58,126
New Mexico,2020-04-21,2072,65,101
New Mexico,2020-04-22,2210,71,138
New Mexico,2020-04-23,2379,78,169
New Mexico,2020-04-24,2524,84,145
New Mexico,2020-04-25,2662,93,138
New Mexico,2020-04-26,2728,99,66
New Mexico,2020-04-27,2825,104,97
New Mexico,2020-04-28,2975,110,150
New Mexico,2020-04-29,3213,112,238
New Mexico,2020-04-30,3411,123,198
New Mexico,2020-05-01,3513,131,102
New Mexico,2020-05-02,3732,139,219
New Mexico,2020-05-03,3850,151,118
New Mexico,2020-05-04,4030,156,180
New Mexico,2020-05-05,4137,162,107
New Mexico,2020-05-06,4290,169,153
New Mexico,2020-05-07,4492,172,202
New Mexico,2020-05-08,4673,181,181
New Mexico,2020-05-09,4778,191,105
New Mexico,2020-05-10,4863,200,85
New Mexico,2020-05-11,5069,208,206
New Mexico,2020-05-12,5212,219,143
New Mexico,2020-05-13,5364,231,152
New Mexico,2020-05-14,5503,242,139
New Mexico,2020-05-15,5662,253,159
New York,2020-03-01,1,0,1
New York,2020-03-02,1,0,0
New York,2020-03-03,2,0,1
New York,2020-03-04,11,0,9
New York,2020-03-05,22,0,11
New York,2020-03-06,44,0,22
New York,2020-03-07,89,0,45
New York,2020-03-08,106,0,17
New York,2020-03-09,142,0,36
New York,2020-03-10,173,0,31
New York,2020-03-11,217,0,44
New York,2020-03-12,326,0,109
New York,2020-03-13,421,0,95
New York,2020-03-14,610,2,189
New York,2020-03-15,732,6,122
New York,2020-03-16,950,10,218
New York,2020-03-17,1375,18,425
New York,2020-03-18,2387,32,1012
New York,2020-03-19,4161,39,1774
New York,2020-03-20,7113,68,2952
New York,2020-03-21,10371,95,3258
New York,2020-03-22,15188,142,4817
New York,2020-03-23,20899,183,5711
New York,2020-03-24,25703,256,4804
New York,2020-03-25,33116,375,7413
New York,2020-03-26,39057,502,5941
New York,2020-03-27,44745,645,5688
New York,2020-03-28,53516,935,8771
New York,2020-03-29,59783,1180,6267
New York,2020-03-30,67462,1512,7679
New York,2020-03-31,76211,1929,8749
New York,2020-04-01,84363,2415,8152
New York,2020-04-02,92971,2963,8608
New York,2020-04-03,103651,3716,10680
New York,2020-04-04,115963,4535,12312
New York,2020-04-05,124085,5335,8122
New York,2020-04-06,132061,6130,7976
New York,2020-04-07,141703,7185,9642
New York,2020-04-08,151271,8138,9568
New York,2020-04-09,162036,9166,10765
New York,2020-04-10,172830,10162,10794
New York,2020-04-11,182990,11159,10160
New York,2020-04-12,191425,12116,8435
New York,2020-04-13,197973,12998,6548
New York,2020-04-14,205375,14001,7402
New York,2020-04-15,217130,14937,11755
New York,2020-04-16,225761,15669,8631
New York,2020-04-17,233293,16473,7532
New York,2020-04-18,240542,17141,7249
New York,2020-04-19,246741,17793,6199
New York,2020-04-20,251608,18412,4867
New York,2020-04-21,255932,19040,4324
New York,2020-04-22,261591,19647,5659
New York,2020-04-23,267932,20212,6341
New York,2020-04-24,276218,20759,8286
New York,2020-04-25,286901,21326,10683
New York,2020-04-26,292914,21804,6013
New York,2020-04-27,296991,22267,4077
New York,2020-04-28,300276,22777,3285
New York,2020-04-29,304994,23287,4718
New York,2020-04-30,309696,23616,4702
New York,2020-05-01,313575,23841,3879
New York,2020-05-02,318134,24035,4559
New York,2020-05-03,321833,24576,3699
New York,2020-05-04,324357,24788,2524
New York,2020-05-05,326659,25028,2302
New York,2020-05-06,329405,25956,2746
New York,2020-05-07,332931,26206,3526
New York,2020-05-08,335804,26358,2873
New York,2020-05-09,338519,26584,2715
New York,2020-05-10,340657,26798,2138
New York,2020-05-11,342267,27003,1610
New York,2020-05-12,343705,27282,1438
New York,2020-05-13,345828,27448,2123
New York,2020-05-14,348192,27617,2364
New York,2020-05-15,350951,27755,2759
North Carolina,2020-03-03,1,0,1
North Carolina,2020-03-04,1,0,0
North Carolina,2020-03-05,1,0,0
North Carolina,2020-03-06,2,0,1
North Carolina,2020-03-07,2,0,0
North Carolina,2020-03-08,2,0,0
North Carolina,2020-03-09,7,0,5
North Carolina,2020-03-10,7,0,0
North Carolina,2020-03-11,8,0,1
North Carolina,2020-03-12,16,0,8
North Carolina,2020-03-13,18,0,2
North Carolina,2020-03-14,25,0,7
North Carolina,2020-03-15,32,0,7
North Carolina,2020-03-16,34,0,2
North Carolina,2020-03-17,42,0,8
North Carolina,2020-03-18,66,0,24
North Carolina,2020-03-19,104,0,38
North Carolina,2020-03-20,144,0,40
North Carolina,2020-03-21,184,0,40
North Carolina,2020-03-22,269,0,85
North Carolina,2020-03-23,302,0,33
North Carolina,2020-03-24,397,0,95
North Carolina,2020-03-25,561,1,164
North Carolina,2020-03-26,637,2,76
North Carolina,2020-03-27,782,3,145
North Carolina,2020-03-28,971,4,189
North Carolina,2020-03-29,1164,6,193
North Carolina,2020-03-30,1302,6,138
North Carolina,2020-03-31,1526,10,224
North Carolina,2020-04-01,1580,11,54
North Carolina,2020-04-02,1857,17,277
North Carolina,2020-04-03,2093,19,236
North Carolina,2020-04-04,2402,30,309
North Carolina,2020-04-05,2585,37,183
North Carolina,2020-04-06,2870,40,285
North Carolina,2020-04-07,3220,50,350
North Carolina,2020-04-08,3423,61,203
North Carolina,2020-04-09,3651,74,228
North Carolina,2020-04-10,3906,78,255
North Carolina,2020-04-11,4310,86,404
North Carolina,2020-04-12,4520,86,210
North Carolina,2020-04-13,4788,91,268
North Carolina,2020-04-14,4992,116,204
North Carolina,2020-04-15,5123,128,131
North Carolina,2020-04-16,5463,140,340
North Carolina,2020-04-17,5859,159,396
North Carolina,2020-04-18,6140,175,281
North Carolina,2020-04-19,6493,183,353
North Carolina,2020-04-20,6764,187,271
North Carolina,2020-04-21,6951,217,187
North Carolina,2020-04-22,7220,242,269
North Carolina,2020-04-23,7608,253,388
North Carolina,2020-04-24,8052,270,444
North Carolina,2020-04-25,8542,300,490
North Carolina,2020-04-26,8830,309,288
North Carolina,2020-04-27,9035,331,205
North Carolina,2020-04-28,9568,353,533
North Carolina,2020-04-29,9947,366,379
North Carolina,2020-04-30,10507,385,560
North Carolina,2020-05-01,10922,405,415
North Carolina,2020-05-02,11514,428,592
North Carolina,2020-05-03,11668,436,154
North Carolina,2020-05-04,11871,454,203
North Carolina,2020-05-05,12283,477,412
North Carolina,2020-05-06,12783,497,500
North Carolina,2020-05-07,13431,521,648
North Carolina,2020-05-08,13879,537,448
North Carolina,2020-05-09,14387,554,508
North Carolina,2020-05-10,14783,561,396
North Carolina,2020-05-11,15069,571,286
North Carolina,2020-05-12,15402,597,333
North Carolina,2020-05-13,15850,615,448
North Carolina,2020-05-14,16593,632,743
North Carolina,2020-05-15,17190,660,597
North Dakota,2020-03-11,1,0,1
North Dakota,2020-03-12,1,0,0
North Dakota,2020-03-13,1,0,0
North Dakota,2020-03-14,1,0,0
North Dakota,2020-03-15,1,0,0
North Dakota,2020-03-16,1,0,0
North Dakota,2020-03-17,5,0,4
North Dakota,2020-03-18,7,0,2
North Dakota,2020-03-19,19,0,12
North Dakota,2020-03-20,27,0,8
North Dakota,2020-03-21,28,0,1
North Dakota,2020-03-22,30,0,2
North Dakota,2020-03-23,32,0,2
North Dakota,2020-03-24,36,0,4
North Dakota,2020-03-25,45,0,9
North Dakota,2020-03-26,58,0,13
North Dakota,2020-03-27,68,1,10
North Dakota,2020-03-28,93,1,25
North Dakota,2020-03-29,97,1,4
North Dakota,2020-03-30,108,3,11
North Dakota,2020-03-31,126,3,18
North Dakota,2020-04-01,147,3,21
North Dakota,2020-04-02,159,3,12
North Dakota,2020-04-03,173,3,14
North Dakota,2020-04-04,186,3,13
North Dakota,2020-04-05,207,3,21
North Dakota,2020-04-06,225,3,18
North Dakota,2020-04-07,237,4,12
North Dakota,2020-04-08,251,4,14
North Dakota,2020-04-09,269,5,18
North Dakota,2020-04-10,278,7,9
North Dakota,2020-04-11,293,7,15
North Dakota,2020-04-12,308,8,15
North Dakota,2020-04-13,331,9,23
North Dakota,2020-04-14,341,9,10
North Dakota,2020-04-15,365,9,24
North Dakota,2020-04-16,393,9,28
North Dakota,2020-04-17,439,9,46
North Dakota,2020-04-18,528,9,89
North Dakota,2020-04-19,585,10,57
North Dakota,2020-04-20,627,13,42
North Dakota,2020-04-21,644,13,17
North Dakota,2020-04-22,679,14,35
North Dakota,2020-04-23,709,15,30
North Dakota,2020-04-24,748,15,39
North Dakota,2020-04-25,803,16,55
North Dakota,2020-04-26,867,17,64
North Dakota,2020-04-27,942,19,75
North Dakota,2020-04-28,991,19,49
North Dakota,2020-04-29,1033,19,42
North Dakota,2020-04-30,1067,19,34
North Dakota,2020-05-01,1107,23,40
North Dakota,2020-05-02,1153,24,46
North Dakota,2020-05-03,1191,25,38
North Dakota,2020-05-04,1225,25,34
North Dakota,2020-05-05,1266,25,41
North Dakota,2020-05-06,1323,31,57
North Dakota,2020-05-07,1371,31,48
North Dakota,2020-05-08,1425,33,54
North Dakota,2020-05-09,1464,35,39
North Dakota,2020-05-10,1491,35,27
North Dakota,2020-05-11,1518,36,27
North Dakota,2020-05-12,1571,38,53
North Dakota,2020-05-13,1647,40,76
North Dakota,2020-05-14,1712,40,65
North Dakota,2020-05-15,1761,42,49
Northern Mariana Islands,2020-03-28,2,0,2
Northern Mariana Islands,2020-03-29,2,0,0
Northern Mariana Islands,2020-03-30,2,0,0
Northern Mariana Islands,2020-03-31,2,0,0
Northern Mariana Islands,2020-04-01,6,1,4
Northern Mariana Islands,2020-04-02,8,1,2
Northern Mariana Islands,2020-04-03,8,1,0
Northern Mariana Islands,2020-04-04,8,1,0
Northern Mariana Islands,2020-04-05,8,1,0
Northern Mariana Islands,2020-04-06,8,1,0
Northern Mariana Islands,2020-04-07,8,2,0
Northern Mariana Islands,2020-04-08,11,2,3
Northern Mariana Islands,2020-04-09,11,2,0
Northern Mariana Islands,2020-04-10,11,2,0
Northern Mariana Islands,2020-04-11,11,2,0
Northern Mariana Islands,2020-04-12,11,2,0
Northern Mariana Islands,2020-04-13,11,2,0
Northern Mariana Islands,2020-04-14,13,2,2
Northern Mariana Islands,2020-04-15,13,2,0
Northern Mariana Islands,2020-04-16,13,2,0
Northern Mariana Islands,2020-04-17,14,2,1
Northern Mariana Islands,2020-04-18,14,2,0
Northern Mariana Islands,2020-04-19,14,2,0
Northern Mariana Islands,2020-04-20,14,2,0
Northern Mariana Islands,2020-04-21,14,2,0
Northern Mariana Islands,2020-04-22,14,2,0
Northern Mariana Islands,2020-04-23,14,2,0
Northern Mariana Islands,2020-04-24,14,2,0
Northern Mariana Islands,2020-04-25,14,2,0
Northern Mariana Islands,2020-04-26,14,2,0
Northern Mariana Islands,2020-04-27,14,2,0
Northern Mariana Islands,2020-04-28,14,2,0
Northern Mariana Islands,2020-04-29,14,2,0
Northern Mariana Islands,2020-04-30,14,2,0
Northern Mariana Islands,2020-05-01,14,2,0
Northern Mariana Islands,2020-05-02,14,2,0
Northern Mariana Islands,2020-05-03,14,2,0
Northern Mariana Islands,2020-05-04,14,2,0
Northern Mariana Islands,2020-05-05,14,2,0
Northern Mariana Islands,2020-05-06,15,2,1
Northern Mariana Islands,2020-05-07,15,2,0
Northern Mariana Islands,2020-05-08,15,2,0
Northern Mariana Islands,2020-05-09,16,2,1
Northern Mariana Islands,2020-05-10,16,2,0
Northern Mariana Islands,2020-05-11,19,2,3
Northern Mariana Islands,2020-05-12,19,2,0
Northern Mariana Islands,2020-05-13,19,2,0
Northern Mariana Islands,2020-05-14,19,2,0
Northern Mariana Islands,2020-05-15,19,2,0
Ohio,2020-03-09,3,0,3
Ohio,2020-03-10,3,0,0
Ohio,2020-03-11,4,0,1
Ohio,2020-03-12,5,0,1
Ohio,2020-03-13,13,0,8
Ohio,2020-03-14,26,0,13
Ohio,2020-03-15,37,0,11
Ohio,2020-03-16,50,0,13
Ohio,2020-03-17,67,0,17
Ohio,2020-03-18,90,0,23
Ohio,2020-03-19,120,0,30
Ohio,2020-03-20,169,1,49
Ohio,2020-03-21,247,3,78
Ohio,2020-03-22,351,3,104
Ohio,2020-03-23,444,6,93
Ohio,2020-03-24,564,8,120
Ohio,2020-03-25,706,11,142
Ohio,2020-03-26,867,15,161
Ohio,2020-03-27,1144,22,277
Ohio,2020-03-28,1406,25,262
Ohio,2020-03-29,1665,30,259
Ohio,2020-03-30,1933,40,268
Ohio,2020-03-31,2199,55,266
Ohio,2020-04-01,2547,65,348
Ohio,2020-04-02,2902,81,355
Ohio,2020-04-03,3312,91,410
Ohio,2020-04-04,3739,102,427
Ohio,2020-04-05,4043,119,304
Ohio,2020-04-06,4450,142,407
Ohio,2020-04-07,4783,167,333
Ohio,2020-04-08,5149,193,366
Ohio,2020-04-09,5513,213,364
Ohio,2020-04-10,5879,231,366
Ohio,2020-04-11,6251,247,372
Ohio,2020-04-12,6605,253,354
Ohio,2020-04-13,6975,274,370
Ohio,2020-04-14,7280,324,305
Ohio,2020-04-15,7791,361,511
Ohio,2020-04-16,8414,389,623
Ohio,2020-04-17,9107,418,693
Ohio,2020-04-18,10222,451,1115
Ohio,2020-04-19,11602,471,1380
Ohio,2020-04-20,12919,509,1317
Ohio,2020-04-21,13725,557,806
Ohio,2020-04-22,14117,610,392
Ohio,2020-04-23,14694,656,577
Ohio,2020-04-24,15169,690,475
Ohio,2020-04-25,15587,711,418
Ohio,2020-04-26,15963,728,376
Ohio,2020-04-27,16325,753,362
Ohio,2020-04-28,16769,799,444
Ohio,2020-04-29,17303,937,534
Ohio,2020-04-30,18027,975,724
Ohio,2020-05-01,18743,1002,716
Ohio,2020-05-02,19335,1021,592
Ohio,2020-05-03,19914,1038,579
Ohio,2020-05-04,20474,1056,560
Ohio,2020-05-05,20969,1135,495
Ohio,2020-05-06,21576,1225,607
Ohio,2020-05-07,22131,1271,555
Ohio,2020-05-08,23018,1306,887
Ohio,2020-05-09,23697,1331,679
Ohio,2020-05-10,24086,1341,389
Ohio,2020-05-11,24785,1357,699
Ohio,2020-05-12,25257,1436,472
Ohio,2020-05-13,25727,1483,470
Ohio,2020-05-14,26363,1534,636
Ohio,2020-05-15,26956,1581,593
Oklahoma,2020-03-06,1,0,1
Oklahoma,2020-03-07,1,0,0
Oklahoma,2020-03-08,1,0,0
Oklahoma,2020-03-09,1,0,0
Oklahoma,2020-03-10,2,0,1
Oklahoma,2020-03-11,2,0,0
Oklahoma,2020-03-12,2,0,0
Oklahoma,2020-03-13,3,0,1
Oklahoma,2020-03-14,4,0,1
Oklahoma,2020-03-15,8,0,4
Oklahoma,2020-03-16,10,0,2
Oklahoma,2020-03-17,18,0,8
Oklahoma,2020-03-18,29,0,11
Oklahoma,2020-03-19,44,1,15
Oklahoma,2020-03-20,49,1,5
Oklahoma,2020-03-21,53,1,4
Oklahoma,2020-03-22,67,2,14
Oklahoma,2020-03-23,81,2,14
Oklahoma,2020-03-24,106,3,25
Oklahoma,2020-03-25,164,5,58
Oklahoma,2020-03-26,248,7,84
Oklahoma,2020-03-27,322,8,74
Oklahoma,2020-03-28,377,15,55
Oklahoma,2020-03-29,429,16,52
Oklahoma,2020-03-30,481,17,52
Oklahoma,2020-03-31,566,23,85
Oklahoma,2020-04-01,719,30,153
Oklahoma,2020-04-02,879,34,160
Oklahoma,2020-04-03,987,38,108
Oklahoma,2020-04-04,1159,42,172
Oklahoma,2020-04-05,1251,46,92
Oklahoma,2020-04-06,1326,51,75
Oklahoma,2020-04-07,1470,67,144
Oklahoma,2020-04-08,1523,79,53
Oklahoma,2020-04-09,1683,80,160
Oklahoma,2020-04-10,1794,88,111
Oklahoma,2020-04-11,1868,93,74
Oklahoma,2020-04-12,1970,96,102
Oklahoma,2020-04-13,2069,98,99
Oklahoma,2020-04-14,2184,109,115
Oklahoma,2020-04-15,2263,123,79
Oklahoma,2020-04-16,2357,131,94
Oklahoma,2020-04-17,2465,136,108
Oklahoma,2020-04-18,2570,139,105
Oklahoma,2020-04-19,2599,140,29
Oklahoma,2020-04-20,2680,143,81
Oklahoma,2020-04-21,2807,164,127
Oklahoma,2020-04-22,2894,169,87
Oklahoma,2020-04-23,3017,179,123
Oklahoma,2020-04-24,3120,188,103
Oklahoma,2020-04-25,3193,194,73
Oklahoma,2020-04-26,3253,195,60
Oklahoma,2020-04-27,3280,197,27
Oklahoma,2020-04-28,3410,207,130
Oklahoma,2020-04-29,3473,214,63
Oklahoma,2020-04-30,3618,222,145
Oklahoma,2020-05-01,3748,230,130
Oklahoma,2020-05-02,3851,238,103
Oklahoma,2020-05-03,3972,238,121
Oklahoma,2020-05-04,4044,238,72
Oklahoma,2020-05-05,4127,247,83
Oklahoma,2020-05-06,4201,253,74
Oklahoma,2020-05-07,4330,260,129
Oklahoma,2020-05-08,4424,266,94
Oklahoma,2020-05-09,4490,270,66
Oklahoma,2020-05-10,4589,272,99
Oklahoma,2020-05-11,4613,274,24
Oklahoma,2020-05-12,4731,278,118
Oklahoma,2020-05-13,4852,278,121
Oklahoma,2020-05-14,4962,284,110
Oklahoma,2020-05-15,5086,285,124
Oregon,2020-02-28,1,0,1
Oregon,2020-02-29,1,0,0
Oregon,2020-03-01,2,0,1
Oregon,2020-03-02,2,0,0
Oregon,2020-03-03,2,0,0
Oregon,2020-03-04,2,0,0
Oregon,2020-03-05,2,0,0
Oregon,2020-03-06,2,0,0
Oregon,2020-03-07,6,0,4
Oregon,2020-03-08,13,0,7
Oregon,2020-03-09,13,0,0
Oregon,2020-03-10,14,0,1
Oregon,2020-03-11,20,0,6
Oregon,2020-03-12,30,0,10
Oregon,2020-03-13,30,0,0
Oregon,2020-03-14,36,1,6
Oregon,2020-03-15,39,1,3
Oregon,2020-03-16,46,1,7
Oregon,2020-03-17,66,2,20
Oregon,2020-03-18,74,3,8
Oregon,2020-03-19,87,3,13
Oregon,2020-03-20,114,3,27
Oregon,2020-03-21,137,4,23
Oregon,2020-03-22,161,5,24
Oregon,2020-03-23,191,5,30
Oregon,2020-03-24,209,8,18
Oregon,2020-03-25,266,10,57
Oregon,2020-03-26,316,11,50
Oregon,2020-03-27,414,12,98
Oregon,2020-03-28,479,13,65
Oregon,2020-03-29,548,13,69
Oregon,2020-03-30,606,16,58
Oregon,2020-03-31,690,18,84
Oregon,2020-04-01,736,19,46
Oregon,2020-04-02,826,21,90
Oregon,2020-04-03,899,22,73
Oregon,2020-04-04,999,26,100
Oregon,2020-04-05,1068,27,69
Oregon,2020-04-06,1132,29,64
Oregon,2020-04-07,1181,33,49
Oregon,2020-04-08,1239,38,58
Oregon,2020-04-09,1321,44,82
Oregon,2020-04-10,1371,48,50
Oregon,2020-04-11,1447,51,76
Oregon,2020-04-12,1527,52,80
Oregon,2020-04-13,1584,53,57
Oregon,2020-04-14,1633,55,49
Oregon,2020-04-15,1663,58,30
Oregon,2020-04-16,1736,64,73
Oregon,2020-04-17,1785,70,49
Oregon,2020-04-18,1844,72,59
Oregon,2020-04-19,1910,74,66
Oregon,2020-04-20,1956,75,46
Oregon,2020-04-21,2002,78,46
Oregon,2020-04-22,2059,78,57
Oregon,2020-04-23,2127,83,68
Oregon,2020-04-24,2177,86,50
Oregon,2020-04-25,2253,87,76
